#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,入手時期集村(0=or/1=and),初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
ガムートＳメイル,0,1,6,0,6,9,0,66,138,-3,1,-1,3,2,寒冷適応,3,耐震,2,重撃,2,,,,,巨獣の堅殻,5,巨獣の毛,6,雪甲大塊,3,堅竜骨,3
ガムートＳレジスト,0,2,6,0,6,9,0,33,69,-3,1,-1,4,2,寒冷適応,3,重撃弾強化,2,重撃,2,,,,,巨獣の堅殻,5,巨獣の毛,6,雪甲大塊,3,堅竜骨,3
ディノＳメイル,0,1,6,0,6,9,0,60,132,3,-3,1,0,-1,研磨術,3,匠,2,,,,,,,斬竜の焔状殻,4,斬竜の上鱗,4,ユニオン鉱石,4,尖竜骨,2
ディノＳレジスト,0,2,6,1,6,9,0,30,66,4,-3,1,0,-1,研磨術,3,射法,1,,,,,,,斬竜の焔状殻,4,斬竜の上鱗,4,ユニオン鉱石,4,尖竜骨,2
アグナメイル,0,1,6,0,6,9,0,60,132,4,-4,0,-1,0,炎熱適応,3,ガード性能,2,,,,,,,炎戈竜の上皮,4,炎戈竜の上ヒレ,2,炎戈竜の堅殻,4,獄炎石,2
アグナレジスト,0,2,6,0,6,9,0,30,66,6,-4,0,-1,0,炎熱適応,3,反動,2,,,,,,,炎戈竜の上皮,4,炎戈竜の上ヒレ,2,炎戈竜の堅殻,4,獄炎石,2
ゴアＳメイル,0,1,6,0,6,9,0,60,132,-2,2,-1,2,-2,回避性能,3,狂撃耐性,2,,,,,,,黒蝕竜の上鱗,3,黒蝕竜の上暗翼,2,穢れた竜鱗,5,翼蛇竜の上皮,5
ゴアＳレジスト,0,2,6,0,6,9,0,30,66,-2,3,-1,2,-2,回避性能,3,狂撃耐性,1,,,,,,,黒蝕竜の上鱗,3,黒蝕竜の上暗翼,2,穢れた竜鱗,5,翼蛇竜の上皮,5
EXゴアメイル,0,1,6,0,8,99,0,64,136,-2,2,-1,2,-2,細菌学,3,闘魂,3,,,,,,,EX黒蝕竜チケット,1,黒蝕竜の堅殻,5,黒蝕竜の暗翼,4,天廻龍の尖角,2
EXゴアレジスト,0,2,6,0,8,99,0,32,68,-2,3,-1,2,-2,細菌学,3,闘魂,2,,,,,,,EX黒蝕竜チケット,1,黒蝕竜の堅殻,5,黒蝕竜の暗翼,4,天廻龍の尖角,2
ゴアＲメイル,0,1,6,0,8,99,0,56,128,-2,2,-1,2,-2,狂撃耐性,4,,,,,,,,,獰猛化黒蝕竜鱗,1,黒蝕竜の上鱗,5,獰猛な蝕龍鱗,1,黒蝕竜素材(pts),8
ゴアＲレジスト,0,2,6,0,8,99,0,28,64,-2,3,-1,2,-2,狂撃耐性,4,,,,,,,,,獰猛化黒蝕竜鱗,1,黒蝕竜の上鱗,5,獰猛な蝕龍鱗,1,黒蝕竜素材(pts),8
レギオスＳメイル,0,1,6,0,7,10,0,60,132,2,0,-3,-2,0,体術,4,抜刀会心,1,,,,,,,千刃竜の飛刃,4,千刃竜の鋭刃鱗,5,千刃竜の槍尾,2,盾蟹の小殻,8
レギオスＳレジスト,0,2,6,0,7,10,0,30,66,4,0,-3,-2,0,体術,4,射法,1,,,,,,,千刃竜の飛刃,4,千刃竜の鋭刃鱗,5,千刃竜の槍尾,2,盾蟹の小殻,8
ドボルメイル,0,1,6,0,6,9,0,66,138,-3,2,1,-2,1,溜め短縮,2,重撃,2,,,,,,,尾槌竜のコブ,3,尾槌竜の尖角,2,尾槌竜の堅殻,4,ファンゴの毛皮,6
ドボルレジスト,0,2,6,0,6,9,0,33,69,-2,2,1,-2,1,溜め短縮,2,重撃,1,,,,,,,尾槌竜のコブ,3,尾槌竜の尖角,2,尾槌竜の堅殻,4,ファンゴの毛皮,6
レックスＳメイル,0,1,6,0,6,9,0,60,132,2,0,-3,0,-2,聴覚保護,3,食事,3,回復量,-2,,,,,轟竜の尖爪,3,轟竜の堅殻,4,轟竜の尻尾,1,水生獣の上皮,6
レックスＳレジスト,0,2,6,0,6,9,0,30,66,4,0,-3,0,-2,聴覚保護,3,食事,3,回復量,-2,,,,,轟竜の尖爪,3,轟竜の堅殻,4,轟竜の尻尾,1,水生獣の上皮,6
EXレックスメイル,0,1,6,0,8,99,0,64,136,2,0,-3,0,-2,食事,3,逆上,2,肉食,1,,,,,EX轟竜チケット,1,轟竜の尖爪,5,轟竜の牙,6,水竜の鋭牙,4
EXレックスレジスト,0,2,6,0,8,99,0,32,68,4,0,-3,0,-2,食事,3,逆上,2,肉食,1,,,,,EX轟竜チケット,1,轟竜の尖爪,5,轟竜の牙,6,水竜の鋭牙,4
レックスＲメイル,0,1,6,2,8,99,0,56,128,2,0,-3,0,-2,食事,3,,,,,,,,,獰猛化轟竜鱗,1,轟竜の上鱗,5,轟竜の尖爪,6,轟竜素材(pts),8
レックスＲレジスト,0,2,6,2,8,99,0,28,64,4,0,-3,0,-2,食事,3,,,,,,,,,獰猛化轟竜鱗,1,轟竜の上鱗,5,轟竜の尖爪,6,轟竜素材(pts),8
キリンＳベスト,0,1,6,1,6,9,0,64,136,-1,-1,3,0,2,属性攻撃,3,スタミナ,2,加護,1,,,,,キリンの上皮,1,キリンの皮,3,真珠色の柔皮,4,ノヴァクリスタル,1
キリンＳケープ,0,2,6,1,6,9,0,32,68,-1,-1,4,0,2,属性攻撃,3,スタミナ,2,加護,1,,,,,キリンの上皮,1,キリンの皮,3,真珠色の柔皮,4,ノヴァクリスタル,1
キリンＲベスト,0,1,6,1,7,99,0,60,132,-1,-1,3,0,2,加護,3,,,,,,,,,獰猛な帯電毛,1,キリンの上皮,3,キリンの皮,5,獰猛化素材(上位pts),8
キリンＲケープ,0,2,6,1,7,99,0,30,66,-1,-1,4,0,2,加護,2,,,,,,,,,獰猛な帯電毛,1,キリンの上皮,3,キリンの皮,5,獰猛化素材(上位pts),8
ブラキＳメイル,0,1,6,2,7,10,0,62,134,2,-4,0,-2,0,細菌学,3,闘魂,2,,,,,,,砕竜の堅殻,4,砕竜の堅黒曜甲,3,ノヴァクリスタル,4,堅竜骨,2
ブラキＳレジスト,0,2,6,2,7,10,0,31,67,2,-3,0,-2,0,細菌学,3,闘魂,2,,,,,,,砕竜の堅殻,4,砕竜の堅黒曜甲,3,ノヴァクリスタル,4,堅竜骨,2
EXブラキメイル,0,1,6,1,8,99,0,66,138,2,-4,0,-2,0,匠,2,爆弾強化,1,,,,,,,EX砕竜チケット,1,砕竜の堅殻,5,なぞの粘菌,5,カワズの殿油,4
EXブラキレジスト,0,2,6,1,8,99,0,33,69,2,-3,0,-2,0,速射,2,爆弾強化,1,,,,,,,EX砕竜チケット,1,砕竜の堅殻,5,なぞの粘菌,5,カワズの殿油,4
金色ノ羽織,0,1,6,1,6,10,0,66,138,2,1,3,-5,2,攻撃,3,無心,1,気配,-2,,,,,金獅子の尖角,1,黄金の毛,1,金獅子の黒毛,4,鋼の龍鱗,2
黒子ノ装束,0,2,6,1,6,10,0,33,69,2,1,3,-4,2,攻撃,3,気配,2,無心,1,,,,,金獅子の尖角,1,黄金の毛,1,金獅子の黒毛,4,鋼の龍鱗,2
バンギスメイル,0,1,6,0,6,10,0,66,138,0,0,-4,0,-4,痛撃,2,重撃,1,腹減り,-3,,,,,恐暴竜の大牙,5,恐暴竜の鉤爪,4,恐暴竜の黒皮,5,雌火竜の棘,2
バンギスレジスト,0,2,6,0,6,10,0,33,69,0,0,-3,0,-4,痛撃,2,重撃,1,腹減り,-3,,,,,恐暴竜の大牙,5,恐暴竜の鉤爪,4,恐暴竜の黒皮,5,雌火竜の棘,2
ギルドナイトスーツ,1,1,6,1,6,6,1,50,122,0,0,0,0,0,采配,2,運気,2,,,,,,,ギルドチケット,1,火竜の上鱗,3,ランゴスタの堅殻,3,モンスターの体液,3
ギルドナイトベスト,1,2,6,1,6,6,1,25,61,0,0,0,0,0,采配,2,運気,2,,,,,,,ギルドチケット,1,火竜の上鱗,3,ランゴスタの堅殻,3,モンスターの体液,3
メイドＳスーツ,2,1,6,1,7,99,0,50,122,0,0,0,0,0,采配,2,運気,2,,,,,,,ココットチケット,1,火竜の上鱗,3,ランゴスタの堅殻,3,モンスターの体液,3
プライベートＳベスト,2,2,6,1,7,99,0,25,61,0,0,0,0,0,采配,2,運気,2,,,,,,,ココットチケット,1,火竜の上鱗,3,ランゴスタの堅殻,3,モンスターの体液,3
ギルドガードスーツ蒼,1,1,6,1,6,6,1,50,122,0,0,0,0,0,采配,2,護石王,2,,,,,,,ギルドチケット,1,ポッケチケット,1,水竜の上ヒレ,4,ランポスの鱗,10
ギルドガードベスト蒼,1,2,6,1,6,6,1,25,61,0,0,0,0,0,采配,2,護石王,2,,,,,,,ギルドチケット,1,ポッケチケット,1,水竜の上ヒレ,4,ランポスの鱗,10
ギルドガードスーツ蒼,2,1,6,1,6,6,1,50,122,0,0,0,0,0,采配,2,護石王,2,,,,,,,ギルドチケット,1,ポッケチケット,1,水竜の上ヒレ,4,ランポスの鱗,10
ギルドガードベスト蒼,2,2,6,1,6,6,1,25,61,0,0,0,0,0,采配,2,護石王,2,,,,,,,ギルドチケット,1,ポッケチケット,1,水竜の上ヒレ,4,ランポスの鱗,10
ギルドガードスーツ紅,1,1,6,1,6,6,1,50,122,0,0,0,0,0,采配,2,剥ぎ取り,2,,,,,,,ギルドチケット,1,ポッケチケット,1,火竜の堅殻,4,イーオスの大皮,6
ギルドガードベスト紅,1,2,6,1,6,6,1,25,61,0,0,0,0,0,采配,2,剥ぎ取り,2,,,,,,,ギルドチケット,1,ポッケチケット,1,火竜の堅殻,4,イーオスの大皮,6
ギルドガードスーツ紅,2,1,6,1,6,6,1,50,122,0,0,0,0,0,采配,2,剥ぎ取り,2,,,,,,,ギルドチケット,1,ポッケチケット,1,火竜の堅殻,4,イーオスの大皮,6
ギルドガードベスト紅,2,2,6,1,6,6,1,25,61,0,0,0,0,0,采配,2,剥ぎ取り,2,,,,,,,ギルドチケット,1,ポッケチケット,1,火竜の堅殻,4,イーオスの大皮,6
ヘルパーＳスーツ,2,1,6,1,6,5,1,50,122,0,0,0,0,0,広域,3,回復量,2,,,,,,,ポッケチケット,1,ノヴァクリスタル,2,雪獅子の毛,3,鎌蟹の堅殻,4
ヒーラーＳベスト,2,2,6,1,6,5,1,25,61,0,0,0,0,0,回復量,2,広域,2,,,,,,,ポッケチケット,1,ノヴァクリスタル,2,雪獅子の毛,3,鎌蟹の堅殻,4
ヘルパーＵスーツ,2,1,6,0,6,5,1,50,122,0,0,0,0,0,広域,3,重撃,2,観察眼,2,,,,,ポッケチケット,1,ノヴァクリスタル,2,迅竜の黒毛,3,鎌蟹の堅殻,4
ヒーラーＵベスト,2,2,6,0,6,5,1,25,61,0,0,0,0,0,回復量,3,重撃,2,千里眼,2,,,,,ポッケチケット,1,ノヴァクリスタル,2,迅竜の黒毛,3,鎌蟹の堅殻,4
ギルドバードＳスーツ,1,1,6,1,6,6,1,50,122,0,0,0,0,0,号令,2,運気,2,,,,,,,ギルドチケット,1,龍歴院チケット,1,爆鎚竜の堅殻,4,カブレライト鉱石,5
ギルドバードＳベスト,1,2,6,1,6,6,1,25,61,0,0,0,0,0,号令,2,運気,2,,,,,,,ギルドチケット,1,龍歴院チケット,1,爆鎚竜の堅殻,4,カブレライト鉱石,5
三眼の首飾り,0,0,6,3,6,9,0,15,51,0,0,0,0,0,,,,,,,,,,,堅竜骨,2,ノヴァクリスタル,2,,,,
撫子・華【花衣】,2,1,6,0,7,5,1,50,122,0,0,0,0,0,無心,2,千里眼,2,観察眼,2,,,,,ユクモチケット,1,ユクモの堅木,2,炎戈竜の上皮,5,ノヴァクリスタル,2
桔梗・華【花衣】,2,2,6,0,7,5,1,25,61,0,0,0,0,0,無心,2,千里眼,2,観察眼,1,,,,,ユクモチケット,1,ユクモの堅木,2,炎戈竜の上皮,5,ノヴァクリスタル,2
エースメイル,1,1,6,0,8,99,0,50,122,0,0,0,0,0,斬れ味,2,剣術,2,気力回復,1,,,,,ベルナチケット,1,獰猛化毒怪鳥皮,1,重甲虫の円月尾,2,古龍の血,2
エースレジスト,1,2,6,0,8,99,0,25,61,0,0,0,0,0,装填数,2,弾薬節約,2,気力回復,1,,,,,ベルナチケット,1,獰猛化毒怪鳥皮,1,重甲虫の円月尾,2,古龍の血,2
クイーンメイル,2,1,6,0,8,99,0,50,122,0,0,0,0,0,斬れ味,2,剣術,2,気力回復,1,,,,,ベルナチケット,1,獰猛化毒怪鳥皮,1,重甲虫の円月尾,2,古龍の血,2
クイーンレジスト,2,2,6,0,8,99,0,25,61,0,0,0,0,0,装填数,2,弾薬節約,2,気力回復,1,,,,,ベルナチケット,1,獰猛化毒怪鳥皮,1,重甲虫の円月尾,2,古龍の血,2
ホークスーツ,1,1,6,0,7,6,1,50,122,0,0,0,0,0,体術,4,狂撃耐性,3,食事,1,,,,,ベルナチケット,1,上質な毛皮,2,黒蝕竜の上鱗,4,奇猿狐の剛毛,2
ホークベスト,1,2,6,0,7,6,1,25,61,0,0,0,0,0,体術,4,狂撃耐性,2,食事,1,,,,,ベルナチケット,1,上質な毛皮,2,黒蝕竜の上鱗,4,奇猿狐の剛毛,2
グルニャンＳスーツ,0,1,6,0,6,99,0,56,128,1,1,1,1,1,研ぎ師,2,スタミナ,2,回復量,2,,,,,獰猛化エキス,1,ビストロチケット,2,ココットチケット,1,巨獣の剛毛,4
グルニャンＳベスト,0,2,6,0,6,99,0,28,64,1,1,1,1,1,弾薬節約,2,スタミナ,2,回復量,2,,,,,獰猛化エキス,1,ビストロチケット,2,ココットチケット,1,巨獣の剛毛,4
サージュＳスーツ,0,1,6,1,6,4,1,50,122,0,0,0,0,0,捕獲,3,,,,,,,,,龍歴院チケット,1,雲羊鹿の毛玉,5,獰猛な爪,2,巨獣の剛毛,3
サージュＳベスト,0,2,6,1,6,4,1,25,61,0,0,0,0,0,捕獲,2,,,,,,,,,龍歴院チケット,1,雲羊鹿の毛玉,5,獰猛な爪,2,巨獣の剛毛,3
城塞遊撃隊【胴巻】,0,1,6,2,8,6,1,56,128,0,0,0,0,0,気力回復,3,跳躍,2,,,,,,,ギルドチケット,1,潜口竜の堅殻,5,電撃袋,4,草食竜の甲殻,8
城塞弓撃隊【胴巻】,0,2,6,2,8,6,1,28,64,0,0,0,0,0,気力回復,3,跳躍,2,,,,,,,ギルドチケット,1,潜口竜の堅殻,5,電撃袋,4,草食竜の甲殻,8
忍の装束・天,0,1,7,0,8,6,1,56,128,2,-1,2,-1,1,痛撃,3,気配,2,,,,,,,ギルドチケット,1,煌黒龍の翼膜,1,火竜の延髄,2,古龍の血,2
忍の装束・地,0,2,7,0,8,6,1,28,64,2,-1,2,-1,2,痛撃,3,気配,2,,,,,,,ギルドチケット,1,煌黒龍の翼膜,1,火竜の延髄,2,古龍の血,2
忍の装束・空,0,1,7,0,8,6,1,60,132,2,-1,2,-1,1,特殊会心,3,連撃,2,,,,,,,ギルドチケット,1,煌黒龍の翼膜,1,火竜の煌液,2,古龍の血,2
忍の装束・海,0,2,7,0,8,6,1,30,66,2,-1,2,-1,2,特殊会心,3,連撃,2,,,,,,,ギルドチケット,1,煌黒龍の翼膜,1,火竜の煌液,2,古龍の血,2
龍歴士メイル,0,1,7,0,7,6,1,66,138,2,2,-2,-2,2,寒冷適応,2,炎熱適応,2,研磨術,1,,,,,ベルナチケット,2,龍歴院チケット,2,勇気の証Ｇ,2,竜玉,1
龍歴士レジスト,0,2,7,0,7,6,1,33,69,2,2,-2,-2,3,寒冷適応,2,炎熱適応,2,研磨術,1,,,,,ベルナチケット,2,龍歴院チケット,2,勇気の証Ｇ,2,竜玉,1
マスターメイル,0,1,7,0,7,6,1,66,138,2,-2,2,-2,2,無心,2,英雄の盾,2,加護,1,,,,,ココットチケット,2,勇気の証Ｇ,2,いにしえの龍骨,3,竜玉,1
マスターレジスト,0,2,7,0,7,6,1,33,69,3,-2,2,-2,2,無心,2,英雄の盾,2,加護,1,,,,,ココットチケット,2,勇気の証Ｇ,2,いにしえの龍骨,3,竜玉,1
ブラックＳハイド,0,1,7,1,8,99,0,66,138,2,2,2,2,-5,属性耐性,2,抜刀会心,2,溜め短縮,1,,,,,発光する上粘液,2,ポッケチケット,2,黒い塊,2,いにしえの龍骨,3
ブラックＳスキン,0,2,7,1,8,99,0,33,69,2,2,2,3,-5,属性耐性,2,貫通弾強化,2,溜め短縮,1,,,,,発光する上粘液,2,ポッケチケット,2,黒い塊,2,いにしえの龍骨,3
桐花【胴当て】,0,1,7,0,8,99,0,66,138,-2,2,2,2,-2,連撃,2,属性会心,2,会心強化,1,,,,,ユクモチケット,2,足湯チケット,1,希望の証Ｇ,2,古龍の浄血,1
三葵【胴当て】,0,2,7,0,8,99,0,33,69,-2,2,3,2,-2,連撃,2,属性会心,2,会心強化,1,,,,,ユクモチケット,2,足湯チケット,1,希望の証Ｇ,2,古龍の浄血,1
ウィズダムスーツ,0,1,7,1,99,10,0,62,134,0,0,0,0,0,我慢,2,ＳＰ延長,1,調合数,1,腹減り,-2,,,勇気の証Ｇ,1,雲羊鹿の毛玉,4,巨獣の剛毛,4,上質な毛皮,6
ウィズダムベスト,0,2,7,1,99,10,0,31,67,0,0,0,0,0,我慢,2,ＳＰ延長,1,調合数,1,腹減り,-2,,,勇気の証Ｇ,1,雲羊鹿の毛玉,4,巨獣の剛毛,4,上質な毛皮,6
チアフルスーツ,2,1,7,1,99,9,0,48,120,0,0,0,0,0,体力,3,納刀研磨,1,剣術,-2,,,,,勇気の証,1,上質な毛皮,3,龍神カズラ,3,ゴム質の上皮,4
チアフルベスト,2,2,7,1,99,9,0,24,60,0,0,0,0,0,体力,3,射法,1,精密射撃,-2,,,,,勇気の証,1,上質な毛皮,3,龍神カズラ,3,ゴム質の上皮,4
マリネロスーツ,2,1,7,1,99,9,0,50,122,0,0,0,0,0,特殊攻撃,2,連撃,1,属性攻撃,-2,,,,,勇気の証,1,龍歴院チケット,1,氷牙竜の上毛皮,3,海竜の皮,6
マリネロベスト,2,2,7,1,99,9,0,25,61,0,0,0,0,0,特殊攻撃,2,速射,1,属性攻撃,-2,,,,,勇気の証,1,龍歴院チケット,1,氷牙竜の上毛皮,3,海竜の皮,6
EXレイアＳメイル,0,1,7,0,8,99,0,64,136,4,0,-3,0,-4,ガード性能,3,ガード強化,2,根性,2,,,,,EX火竜チケットＳ,1,雌火竜の上鱗,5,雌火竜の棘,3,ユニオン鉱石,4
EXレイアＳレジスト,0,2,7,0,8,99,0,32,68,6,0,-3,0,-4,ガード性能,3,ガード強化,2,根性,2,,,,,EX火竜チケットＳ,1,雌火竜の上鱗,5,雌火竜の棘,3,ユニオン鉱石,4
EXレウスＳメイル,0,1,7,1,8,99,0,64,136,5,0,-4,0,-4,痛撃,3,炎熱適応,2,攻撃,1,,,,,EX火竜チケットＳ,1,火竜の上鱗,5,火竜の尻尾,3,ユニオン鉱石,4
EXレウスＳレジスト,0,2,7,1,8,99,0,32,68,6,0,-4,0,-4,痛撃,3,炎熱適応,2,攻撃,1,,,,,EX火竜チケットＳ,1,火竜の上鱗,5,火竜の尻尾,3,ユニオン鉱石,4
EXレックスＳメイル,0,1,7,0,8,6,1,64,136,2,0,-4,0,-3,スタミナ,4,体術,2,気力回復,1,,,,,EX轟竜チケットＳ,1,轟竜の尖爪,5,轟竜の牙,6,重甲虫の鋭爪,4
EXレックスＳレジスト,0,2,7,0,8,6,1,32,68,4,0,-4,0,-3,スタミナ,4,体術,2,気力回復,1,,,,,EX轟竜チケットＳ,1,轟竜の尖爪,5,轟竜の牙,6,重甲虫の鋭爪,4
ディアブロメイル,0,1,7,1,8,10,0,66,138,3,-1,-1,-3,-1,闘魂,2,抜刀会心,1,特殊会心,-4,,,,,角竜の堅甲,2,ねじれた角,2,角竜の堅甲,1,砕竜の黒曜甲,4
ディアブロレジスト,0,2,7,1,8,10,0,33,69,3,0,0,-3,0,闘魂,2,装填速度,1,特殊会心,-4,,,,,角竜の堅甲,2,ねじれた角,2,角竜の堅甲,1,砕竜の黒曜甲,4
ディアブロＲメイル,0,1,7,1,8,99,0,60,132,3,-1,-1,-3,-1,納刀研磨,4,抜刀減気,1,,,,,,,ねじれた角,2,獰猛な尖角,2,上竜骨,6,角竜素材(上位pts),6
ディアブロＲレジスト,0,2,7,1,8,99,0,30,66,3,0,0,-3,0,納刀,4,変則射撃,1,,,,,,,ねじれた角,2,獰猛な尖角,2,上竜骨,6,角竜素材(上位pts),6
アークＳメイル,1,1,7,0,7,10,0,68,140,-2,2,0,2,-4,匠,2,節食,2,無傷,1,,,,,天廻龍の上鱗,3,天廻龍の上虹翼,2,純白の龍鱗,1,ユニオン鉱石,3
アークＳレジスト,1,2,7,0,7,10,0,34,70,-2,2,0,2,-3,通常弾強化,2,節食,2,無傷,1,,,,,天廻龍の上鱗,3,天廻龍の上虹翼,2,純白の龍鱗,1,ユニオン鉱石,3
フィリアＳメイル,2,1,7,0,7,10,0,68,140,-2,2,0,2,-4,匠,2,節食,2,無傷,1,,,,,天廻龍の上鱗,3,天廻龍の上虹翼,2,純白の龍鱗,1,ユニオン鉱石,3
フィリアＳレジスト,2,2,7,0,7,10,0,34,70,-2,2,0,2,-3,通常弾強化,2,節食,2,無傷,1,,,,,天廻龍の上鱗,3,天廻龍の上虹翼,2,純白の龍鱗,1,ユニオン鉱石,3
EXアークメイル,1,1,7,0,7,6,1,72,144,-2,2,0,2,-4,ガード性能,3,節食,2,チャンス,1,,,,,EX天廻龍チケット,1,天廻龍の堅殻,5,天廻龍の虹翼,4,黒蝕竜の尖触角,2
EXアークレジスト,1,2,7,0,7,6,1,36,72,-2,2,0,2,-3,反動,3,節食,2,チャンス,1,,,,,EX天廻龍チケット,1,天廻龍の堅殻,5,天廻龍の虹翼,4,黒蝕竜の尖触角,2
EXフィリアメイル,2,1,7,0,7,6,1,72,144,-2,2,0,2,-4,ガード性能,3,節食,2,チャンス,1,,,,,EX天廻龍チケット,1,天廻龍の堅殻,5,天廻龍の虹翼,4,黒蝕竜の尖触角,2
EXフィリアレジスト,2,2,7,0,7,6,1,36,72,-2,2,0,2,-3,反動,3,節食,2,チャンス,1,,,,,EX天廻龍チケット,1,天廻龍の堅殻,5,天廻龍の虹翼,4,黒蝕竜の尖触角,2
アークＲメイル,1,1,7,1,8,99,0,64,136,-2,2,0,2,-4,無傷,3,,,,,,,,,獰猛な蝕龍鱗,1,天廻龍の堅殻,5,獰猛化黒蝕竜鱗,1,天廻龍素材(pts),8
アークＲレジスト,1,2,7,1,8,99,0,32,68,-2,2,0,2,-3,無傷,3,,,,,,,,,獰猛な蝕龍鱗,1,天廻龍の堅殻,5,獰猛化黒蝕竜鱗,1,天廻龍素材(pts),8
フィリアＲメイル,2,1,7,1,8,99,0,64,136,-2,2,0,2,-4,無傷,3,,,,,,,,,獰猛な蝕龍鱗,1,天廻龍の堅殻,5,獰猛化黒蝕竜鱗,1,天廻龍素材(pts),8
フィリアＲレジスト,2,2,7,1,8,99,0,32,68,-2,2,0,2,-3,無傷,3,,,,,,,,,獰猛な蝕龍鱗,1,天廻龍の堅殻,5,獰猛化黒蝕竜鱗,1,天廻龍素材(pts),8
バルクメイル,0,1,7,1,99,10,0,70,142,-2,-2,-2,-2,3,攻撃,2,走行継続,1,龍気,1,達人,-2,,,天彗龍の堅殻,4,天彗龍の背尖甲,1,天彗龍の尻尾,2,赤熱した火炎嚢,2
バルクレジスト,0,2,7,1,99,10,0,35,71,-2,-2,-2,-2,4,攻撃,2,走行継続,1,龍気,1,達人,-2,,,天彗龍の堅殻,4,天彗龍の背尖甲,1,天彗龍の尻尾,2,赤熱した火炎嚢,2
クシャナＳディール,0,1,7,0,9,99,0,72,144,-1,2,-2,3,-3,匠,2,耐暑,1,毒,-2,,,,,鋼龍の堅殻,2,鋼龍の翼膜,2,カブレライト鉱石,4,古龍の血,2
クシャナＳバダル,0,2,7,0,9,99,0,36,72,-1,2,-2,5,-3,速射,2,耐暑,1,毒,-2,,,,,鋼龍の堅殻,2,鋼龍の翼膜,2,カブレライト鉱石,4,古龍の血,2
EXクシャナディール,0,1,7,0,8,99,0,76,148,-1,2,-2,3,-3,連撃,4,ガード性能,2,跳躍,1,,,,,EX鋼龍チケット,1,鋼龍の堅殻,5,鋼龍の尖角,2,鋼龍素材(pts),8
EXクシャナバダル,0,2,7,0,8,99,0,38,74,-1,2,-2,5,-3,連撃,4,装填速度,2,跳躍,1,,,,,EX鋼龍チケット,1,鋼龍の堅殻,5,鋼龍の尖角,2,鋼龍素材(pts),8
クシャナＲディール,0,1,7,0,9,99,0,68,140,-1,2,-2,3,-3,炎熱適応,4,毒,-4,,,,,,,古龍の浄血,1,獰猛な氷塊,2,鋼龍の堅殻,6,獰猛化素材(上位pts),8
クシャナＲバダル,0,2,7,0,9,99,0,34,70,-1,2,-2,5,-3,炎熱適応,4,毒,-4,,,,,,,古龍の浄血,1,獰猛な氷塊,2,鋼龍の堅殻,6,獰猛化素材(上位pts),8
ミヅハ覇【胸当て】,0,1,7,0,9,99,0,56,128,-5,1,0,2,-3,風圧,3,聴覚保護,2,特殊攻撃,2,,,,,霞龍の上皮,2,霞龍の翼膜,3,獄炎石,2,ノヴァクリスタル,2
トヨタマ覇【胸当て】,0,2,7,0,9,99,0,28,64,-4,1,0,2,-3,聴覚保護,2,風圧,2,特殊攻撃,2,,,,,霞龍の上皮,2,霞龍の翼膜,3,獄炎石,2,ノヴァクリスタル,2
EXミヅハ【胸当て】,0,1,7,0,8,99,0,60,132,-5,1,0,2,-3,聴覚保護,3,笛,2,茸食,1,,,,,EX霞龍チケット,1,霞龍の上皮,5,霞龍の尖角,4,,
EXトヨタマ【胸当て】,0,2,7,0,8,99,0,30,66,-4,1,0,2,-3,聴覚保護,3,気配,2,茸食,1,,,,,EX霞龍チケット,1,霞龍の上皮,5,霞龍の尖角,4,,
カイザーＳメイル,0,1,7,0,9,99,0,66,138,4,-4,1,-1,-3,毒,2,気力回復,2,闘魂,2,,,,,炎龍の塵粉,2,炎王龍の堅殻,3,獄炎石,3,古龍の血,3
カイザーＳレジスト,0,2,7,0,9,99,0,33,69,4,-3,1,-1,-3,毒,2,気力回復,2,闘魂,2,,,,,炎龍の塵粉,2,炎王龍の堅殻,3,獄炎石,3,古龍の血,3
EXカイザーメイル,0,1,7,0,8,99,0,70,142,4,-4,1,-1,-3,達人,4,聴覚保護,2,回避性能,1,,,,,EX炎王龍チケット,1,炎王龍の堅殻,5,炎王龍の尖角,4,,
EXカイザーレジスト,0,2,7,0,8,99,0,35,71,4,-3,1,-1,-3,達人,4,聴覚保護,2,回避性能,1,,,,,EX炎王龍チケット,1,炎王龍の堅殻,5,炎王龍の尖角,4,,
シルバーソルメイル,0,1,7,0,7,99,0,66,138,2,-6,-4,0,4,会心強化,3,痛撃,1,気絶,-2,,,,,銀火竜の堅殻,4,銀火竜の上鱗,4,火竜の翼,2,堅竜骨,3
シルバーソルレジスト,0,2,7,0,7,99,0,33,69,2,-5,-4,0,4,会心強化,3,痛撃,1,気絶,-2,,,,,銀火竜の堅殻,4,銀火竜の上鱗,4,火竜の翼,2,堅竜骨,3
EXＳ・ソルメイル,0,1,7,0,8,99,0,70,142,2,-6,-4,0,4,剥ぎ取り,2,護石王,1,剣術,-3,,,,,EX銀火竜チケット,1,銀火竜の上鱗,5,火竜の翼膜,8,,
